movie_id,movie_name,year,category_id,category_name,won
2432,The Thomas Crown Affair,1968,14,Music (Scoring),0
2432,The Thomas Crown Affair,1968,15,Music (Song),1
2433,Finian's Rainbow,1968,14,Music (Scoring),0
2433,Finian's Rainbow,1968,19,Sound,0
2434,The Young Girls of Rochefort,1968,14,Music (Scoring),0
2435,Chitty Chitty Bang Bang,1968,15,Music (Song),0
2436,For Love of Ivy,1968,15,Music (Song),0
2437,"Rachel, Rachel",1968,16,Best Picture,0
2437,"Rachel, Rachel",1968,22,Writing,0
2438,The House That Jack Built,1968,17,Short Film (Animated),0
2439,The Magic Pear Tree,1968,17,Short Film (Animated),0
2440,Windy Day,1968,17,Short Film (Animated),0
2441,Winnie the Pooh and the Blustery Day,1968,17,Short Film (Animated),1
2442,The Dove,1968,18,Short Film (Live Action),0
2443,Duo,1968,18,Short Film (Live Action),0
2444,Prelude,1968,18,Short Film (Live Action),0
2445,Robert Kennedy Remembered,1968,18,Short Film (Live Action),1
2446,Rosemary's Baby,1968,22,Writing,0
2447,Faces,1968,22,Writing,0
2448,Hot Millions,1968,22,Writing,0
2449,The Producers,1968,22,Writing,1
2450,Bonnie and Clyde ,1967,1,Actor -- Leading Role,0
2450,Bonnie and Clyde ,1967,2,Actor -- Supporting Role,0
2450,Bonnie and Clyde ,1967,2,Actor -- Supporting Role,0
2450,Bonnie and Clyde ,1967,3,Actress -- Leading Role,0
2450,Bonnie and Clyde ,1967,4,Actress -- Supporting Role,1
2451,The Graduate ,1967,1,Actor -- Leading Role,0
2451,The Graduate ,1967,3,Actress -- Leading Role,0
2451,The Graduate ,1967,4,Actress -- Supporting Role,0
2452,Cool Hand Luke ,1967,1,Actor -- Leading Role,0
2452,Cool Hand Luke ,1967,2,Actor -- Supporting Role,1
2453,In the Heat of the Night ,1967,1,Actor -- Leading Role,1
2454,Guess Who's Coming to Dinner ,1967,1,Actor -- Leading Role,0
2454,Guess Who's Coming to Dinner ,1967,2,Actor -- Supporting Role,0
2454,Guess Who's Coming to Dinner ,1967,3,Actress -- Leading Role,1
2454,Guess Who's Coming to Dinner ,1967,4,Actress -- Supporting Role,0
2455,The Dirty Dozen ,1967,2,Actor -- Supporting Role,0
2456,The Whisperers ,1967,3,Actress -- Leading Role,0
2457,Wait until Dark ,1967,3,Actress -- Leading Role,0
2458,Thoroughly Modern Millie ,1967,4,Actress -- Supporting Role,0
2459,Barefoot in the Park ,1967,4,Actress -- Supporting Role,0
2460,Camelot,1967,6,Art Direction,1
2460,Camelot,1967,7,Cinematography,0
2460,Camelot,1967,8,Costume Design,1
2460,Camelot,1967,14,Music (Scoring),1
2460,Camelot,1967,19,Sound,0
2461,Doctor Dolittle,1967,6,Art Direction,0
2461,Doctor Dolittle,1967,7,Cinematography,0
2461,Doctor Dolittle,1967,12,Film Editing,0
2461,Doctor Dolittle,1967,14,Music (Scoring),0
2461,Doctor Dolittle,1967,14,Music (Scoring),0
2461,Doctor Dolittle,1967,15,Music (Song),1
2461,Doctor Dolittle,1967,16,Best Picture,0
2461,Doctor Dolittle,1967,19,Sound,0
2461,Doctor Dolittle,1967,21,Visual Effects,1
2462,Guess Who's Coming to Dinner,1967,6,Art Direction,0
2462,Guess Who's Coming to Dinner,1967,9,Directing,0
2462,Guess Who's Coming to Dinner,1967,12,Film Editing,0
2462,Guess Who's Coming to Dinner,1967,14,Music (Scoring),0
2462,Guess Who's Coming to Dinner,1967,16,Best Picture,0
2462,Guess Who's Coming to Dinner,1967,22,Writing,1
2463,The Taming of the Shrew,1967,6,Art Direction,0
2463,The Taming of the Shrew,1967,8,Costume Design,0
2464,Thoroughly Modern Millie,1967,6,Art Direction,0
2464,Thoroughly Modern Millie,1967,8,Costume Design,0
2464,Thoroughly Modern Millie,1967,14,Music (Scoring),1
2464,Thoroughly Modern Millie,1967,14,Music (Scoring),0
2464,Thoroughly Modern Millie,1967,15,Music (Song),0
2464,Thoroughly Modern Millie,1967,19,Sound,0
2465,Bonnie and Clyde,1967,7,Cinematography,1
2465,Bonnie and Clyde,1967,8,Costume Design,0
2465,Bonnie and Clyde,1967,9,Directing,0
2465,Bonnie and Clyde,1967,16,Best Picture,0
2465,Bonnie and Clyde,1967,22,Writing,0
2466,The Graduate,1967,7,Cinematography,0
2466,The Graduate,1967,9,Directing,1
2466,The Graduate,1967,16,Best Picture,0
2466,The Graduate,1967,22,Writing,0
2467,In Cold Blood,1967,7,Cinematography,0
2467,In Cold Blood,1967,9,Directing,0
2467,In Cold Blood,1967,14,Music (Scoring),0
2467,In Cold Blood,1967,22,Writing,0
2468,The Happiest Millionaire,1967,8,Costume Design,0
2469,In the Heat of the Night,1967,9,Directing,0
2469,In the Heat of the Night,1967,12,Film Editing,1
2469,In the Heat of the Night,1967,16,Best Picture,1
2469,In the Heat of the Night,1967,19,Sound,1
2469,In the Heat of the Night,1967,20,Sound Editing,0
2469,In the Heat of the Night,1967,22,Writing,1
2470,The Anderson Platoon,1967,10,Documentary (Feature),1
2471,Festival,1967,10,Documentary (Feature),0
2472,Harvest,1967,10,Documentary (Feature),0
2473,A King's Story,1967,10,Documentary (Feature),0
2474,A Time for Burning,1967,10,Documentary (Feature),0
2475,Monument to the Dream,1967,11,Documentary (Short Subject),0
2476,A Place to Stand,1967,11,Documentary (Short Subject),0
2476,A Place to Stand,1967,18,Short Film (Live Action),1
2477,The Redwoods,1967,11,Documentary (Short Subject),1
2478,See You at the Pillar,1967,11,Documentary (Short Subject),0
2479,While I Run This Race,1967,11,Documentary (Short Subject),0
2480,Beach Red,1967,12,Film Editing,0
2481,The Dirty Dozen,1967,12,Film Editing,0
2481,The Dirty Dozen,1967,19,Sound,0
2481,The Dirty Dozen,1967,20,Sound Editing,1
2482,Cool Hand Luke,1967,14,Music (Scoring),0
2482,Cool Hand Luke,1967,22,Writing,0
2483,Far from the Madding Crowd,1967,14,Music (Scoring),0
2484,Valley of the Dolls,1967,14,Music (Scoring),0
2485,The Jungle Book,1967,15,Music (Song),0
2486,Banning,1967,15,Music (Song),0
2487,Casino Royale,1967,15,Music (Song),0
2488,The Box,1967,17,Short Film (Animated),1
2489,Hypothese Beta,1967,17,Short Film (Animated),0
2490,What on Earth!,1967,17,Short Film (Animated),0
2491,Paddle to the Sea,1967,18,Short Film (Live Action),0
2492,Sky over Holland,1967,18,Short Film (Live Action),0
2493,"Stop, Look and Listen",1967,18,Short Film (Live Action),0
2494,Tobruk,1967,21,Visual Effects,0
2495,Ulysses,1967,22,Writing,0
2496,Divorce American Style,1967,22,Writing,0
2497,La Guerre Est Finie,1967,22,Writing,0
2498,Two for the Road,1967,22,Writing,0
2499,The Russians Are Coming The Russians Are Coming ,1966,1,Actor -- Leading Role,0
2500,Who's Afraid of Virginia Woolf? ,1966,1,Actor -- Leading Role,0
2500,Who's Afraid of Virginia Woolf? ,1966,2,Actor -- Supporting Role,0
2500,Who's Afraid of Virginia Woolf? ,1966,3,Actress -- Leading Role,1
2500,Who's Afraid of Virginia Woolf? ,1966,4,Actress -- Supporting Role,1
2501,Alfie ,1966,1,Actor -- Leading Role,0
2501,Alfie ,1966,4,Actress -- Supporting Role,0
2502,The Sand Pebbles ,1966,1,Actor -- Leading Role,0
2502,The Sand Pebbles ,1966,2,Actor -- Supporting Role,0
2503,A Man for All Seasons ,1966,1,Actor -- Leading Role,1
2503,A Man for All Seasons ,1966,2,Actor -- Supporting Role,0
2503,A Man for All Seasons ,1966,4,Actress -- Supporting Role,0
2504,Georgy Girl ,1966,2,Actor -- Supporting Role,0
2504,Georgy Girl ,1966,3,Actress -- Leading Role,0
2505,The Fortune Cookie ,1966,2,Actor -- Supporting Role,1
2506,A Man and a Woman ,1966,3,Actress -- Leading Role,0
2507,The Shop on Main Street ,1966,3,Actress -- Leading Role,0
2508,Morgan! ,1966,3,Actress -- Leading Role,0
2509,Hawaii ,1966,4,Actress -- Supporting Role,0
2510,You're a Big Boy Now ,1966,4,Actress -- Supporting Role,0
2511,The Fortune Cookie,1966,6,Art Direction,0
2511,The Fortune Cookie,1966,7,Cinematography,0
2511,The Fortune Cookie,1966,22,Writing,0
2512,The Gospel According to St. Matthew,1966,6,Art Direction,0
2512,The Gospel According to St. Matthew,1966,8,Costume Design,0
2512,The Gospel According to St. Matthew,1966,14,Music (Scoring),0
2513,Is Paris Burning?,1966,6,Art Direction,0
2513,Is Paris Burning?,1966,7,Cinematography,0
2514,Mister Buddwing,1966,6,Art Direction,0
2514,Mister Buddwing,1966,8,Costume Design,0
2515,Who's Afraid of Virginia Woolf?,1966,6,Art Direction,1
2515,Who's Afraid of Virginia Woolf?,1966,7,Cinematography,1
2515,Who's Afraid of Virginia Woolf?,1966,8,Costume Design,1
2515,Who's Afraid of Virginia Woolf?,1966,9,Directing,0
2515,Who's Afraid of Virginia Woolf?,1966,12,Film Editing,0
2515,Who's Afraid of Virginia Woolf?,1966,14,Music (Scoring),0
2515,Who's Afraid of Virginia Woolf?,1966,16,Best Picture,0
2515,Who's Afraid of Virginia Woolf?,1966,19,Sound,0
2515,Who's Afraid of Virginia Woolf?,1966,22,Writing,0
2516,Fantastic Voyage,1966,6,Art Direction,1
2516,Fantastic Voyage,1966,7,Cinematography,0
2516,Fantastic Voyage,1966,12,Film Editing,0
2516,Fantastic Voyage,1966,20,Sound Editing,0
2516,Fantastic Voyage,1966,21,Visual Effects,1
2517,Gambit,1966,6,Art Direction,0
2517,Gambit,1966,8,Costume Design,0
2517,Gambit,1966,19,Sound,0
2518,Juliet of the Spirits,1966,6,Art Direction,0
2518,Juliet of the Spirits,1966,8,Costume Design,0
2519,The Oscar,1966,6,Art Direction,0
2519,The Oscar,1966,8,Costume Design,0
2520,The Sand Pebbles,1966,6,Art Direction,0
2520,The Sand Pebbles,1966,7,Cinematography,0
2520,The Sand Pebbles,1966,12,Film Editing,0
2520,The Sand Pebbles,1966,14,Music (Scoring),0
2520,The Sand Pebbles,1966,16,Best Picture,0
2520,The Sand Pebbles,1966,19,Sound,0
2521,Georgy Girl,1966,7,Cinematography,0
2521,Georgy Girl,1966,15,Music (Song),0
2522,Seconds,1966,7,Cinematography,0
2523,Hawaii,1966,7,Cinematography,0
2523,Hawaii,1966,8,Costume Design,0
2523,Hawaii,1966,14,Music (Scoring),0
2523,Hawaii,1966,15,Music (Song),0
2523,Hawaii,1966,19,Sound,0
2523,Hawaii,1966,21,Visual Effects,0
2524,A Man for All Seasons,1966,7,Cinematography,1
2524,A Man for All Seasons,1966,8,Costume Design,1
2524,A Man for All Seasons,1966,9,Directing,1
2524,A Man for All Seasons,1966,16,Best Picture,1
2524,A Man for All Seasons,1966,22,Writing,1
2525,The Professionals,1966,7,Cinematography,0
2525,The Professionals,1966,9,Directing,0
2525,The Professionals,1966,22,Writing,0
2526,Mandragola,1966,8,Costume Design,0
2527,Morgan!,1966,8,Costume Design,0
2528,Blow-Up,1966,9,Directing,0
2528,Blow-Up,1966,22,Writing,0
2529,A Man and a Woman,1966,9,Directing,0
2529,A Man and a Woman,1966,22,Writing,1
2530,The Face of Genius,1966,10,Documentary (Feature),0
2531,Helicopter Canada,1966,10,Documentary (Feature),0
2532,Le Volcan Interdit (The Forbidden Volcano),1966,10,Documentary (Feature),0
2533,The Really Big Family,1966,10,Documentary (Feature),0
2534,The War Game,1966,10,Documentary (Feature),1
2535,Adolescence,1966,11,Documentary (Short Subject),0
2536,Cowboy,1966,11,Documentary (Short Subject),0
2537,The Odds Against,1966,11,Documentary (Short Subject),0
2538,Saint Matthew Passion,1966,11,Documentary (Short Subject),0
2539,A Year toward Tomorrow,1966,11,Documentary (Short Subject),1
2540,Grand Prix,1966,12,Film Editing,1
2540,Grand Prix,1966,19,Sound,1
2540,Grand Prix,1966,20,Sound Editing,1
2541,The Russians Are Coming The Russians Are Coming,1966,12,Film Editing,0
2541,The Russians Are Coming The Russians Are Coming,1966,16,Best Picture,0
2541,The Russians Are Coming The Russians Are Coming,1966,22,Writing,0
2542,The Bible,1966,14,Music (Scoring),0
2543,Born Free,1966,14,Music (Scoring),1
2543,Born Free,1966,15,Music (Song),1
2544,A Funny Thing Happened on the Way to the Forum,1966,14,Music (Scoring),1
2545,Return of the Seven,1966,14,Music (Scoring),0
2546,The Singing Nun,1966,14,Music (Scoring),0
2547,Stop the World--I Want to Get Off,1966,14,Music (Scoring),0
2548,Alfie,1966,15,Music (Song),0
2548,Alfie,1966,16,Best Picture,0
2548,Alfie,1966,22,Writing,0
2549,An American Dream,1966,15,Music (Song),0
2550,The Drag,1966,17,Short Film (Animated),0
2551,Herb Alpert and the Tijuana Brass Double Feature,1966,17,Short Film (Animated),1
2552,The Pink Blueprint,1966,17,Short Film (Animated),0
2553,Turkey the Bridge,1966,18,Short Film (Live Action),0
2554,Wild Wings,1966,18,Short Film (Live Action),1
2555,The Winning Strain,1966,18,Short Film (Live Action),0
2556,Khartoum,1966,22,Writing,0
2557,The Naked Prey,1966,22,Writing,0
2558,The Spy Who Came In from the Cold ,1965,1,Actor -- Leading Role,0
2559,Cat Ballou ,1965,1,Actor -- Leading Role,1
2560,Othello ,1965,1,Actor -- Leading Role,0
2560,Othello ,1965,2,Actor -- Supporting Role,0
2560,Othello ,1965,4,Actress -- Supporting Role,0
2560,Othello ,1965,4,Actress -- Supporting Role,0
2561,The Pawnbroker ,1965,1,Actor -- Leading Role,0
2562,Ship of Fools ,1965,1,Actor -- Leading Role,0
2562,Ship of Fools ,1965,2,Actor -- Supporting Role,0
2562,Ship of Fools ,1965,3,Actress -- Leading Role,0
2563,A Thousand Clowns ,1965,2,Actor -- Supporting Role,1
2564,The Flight of the Phoenix ,1965,2,Actor -- Supporting Role,0
2565,Doctor Zhivago ,1965,2,Actor -- Supporting Role,0
2566,The Sound of Music ,1965,3,Actress -- Leading Role,0
2566,The Sound of Music ,1965,4,Actress -- Supporting Role,0
2567,Darling ,1965,3,Actress -- Leading Role,1
2568,The Collector ,1965,3,Actress -- Leading Role,0
2569,A Patch of Blue ,1965,3,Actress -- Leading Role,0
2569,A Patch of Blue ,1965,4,Actress -- Supporting Role,1
2570,Inside Daisy Clover ,1965,4,Actress -- Supporting Role,0
2571,King Rat,1965,6,Art Direction,0
2571,King Rat,1965,7,Cinematography,0
2572,A Patch of Blue,1965,6,Art Direction,0
2572,A Patch of Blue,1965,7,Cinematography,0
2572,A Patch of Blue,1965,14,Music (Scoring),0
2573,Ship of Fools,1965,6,Art Direction,1
2573,Ship of Fools,1965,7,Cinematography,1
2573,Ship of Fools,1965,8,Costume Design,0
2573,Ship of Fools,1965,16,Best Picture,0
2573,Ship of Fools,1965,22,Writing,0
2574,The Slender Thread,1965,6,Art Direction,0
2574,The Slender Thread,1965,8,Costume Design,0
2575,The Spy Who Came In from the Cold,1965,6,Art Direction,0
2576,The Agony and the Ecstasy,1965,6,Art Direction,0
2576,The Agony and the Ecstasy,1965,7,Cinematography,0
2576,The Agony and the Ecstasy,1965,8,Costume Design,0
2576,The Agony and the Ecstasy,1965,14,Music (Scoring),0
2576,The Agony and the Ecstasy,1965,19,Sound,0
2577,Doctor Zhivago,1965,6,Art Direction,1
2577,Doctor Zhivago,1965,7,Cinematography,1
2577,Doctor Zhivago,1965,8,Costume Design,1
2577,Doctor Zhivago,1965,9,Directing,0
2577,Doctor Zhivago,1965,12,Film Editing,0
2577,Doctor Zhivago,1965,14,Music (Scoring),1
2577,Doctor Zhivago,1965,16,Best Picture,0
2577,Doctor Zhivago,1965,19,Sound,0
2577,Doctor Zhivago,1965,22,Writing,1
2578,The Greatest Story Ever Told,1965,6,Art Direction,0
2578,The Greatest Story Ever Told,1965,7,Cinematography,0
2578,The Greatest Story Ever Told,1965,8,Costume Design,0
2578,The Greatest Story Ever Told,1965,14,Music (Scoring),0
2578,The Greatest Story Ever Told,1965,21,Visual Effects,0
2579,Inside Daisy Clover,1965,6,Art Direction,0
2579,Inside Daisy Clover,1965,8,Costume Design,0
2580,The Sound of Music,1965,6,Art Direction,0
2580,The Sound of Music,1965,7,Cinematography,0
2580,The Sound of Music,1965,8,Costume Design,0
2580,The Sound of Music,1965,9,Directing,1
2580,The Sound of Music,1965,12,Film Editing,1
2580,The Sound of Music,1965,14,Music (Scoring),1
2580,The Sound of Music,1965,16,Best Picture,1
2580,The Sound of Music,1965,19,Sound,1
2581,In Harm's Way,1965,7,Cinematography,0
2582,Morituri,1965,7,Cinematography,0
2582,Morituri,1965,8,Costume Design,0
2583,The Great Race,1965,7,Cinematography,0
2583,The Great Race,1965,12,Film Editing,0
2583,The Great Race,1965,15,Music (Song),0
2583,The Great Race,1965,19,Sound,0
2583,The Great Race,1965,20,Sound Editing,1
2584,Darling,1965,8,Costume Design,1
2584,Darling,1965,9,Directing,0
2584,Darling,1965,16,Best Picture,0
2584,Darling,1965,22,Writing,1
2585,A Rage to Live,1965,8,Costume Design,0
2586,The Collector,1965,9,Directing,0
2586,The Collector,1965,22,Writing,0
2587,Woman in the Dunes,1965,9,Directing,0
2588,The Battle of the Bulge...The Brave Rifles,1965,10,Documentary (Feature),0
2589,The Eleanor Roosevelt Story,1965,10,Documentary (Feature),1
2590,The Forth Road Bridge,1965,10,Documentary (Feature),0
2591,Let My People Go,1965,10,Documentary (Feature),0
2592,To Die in Madrid,1965,10,Documentary (Feature),0
2593,Mural on Our Street,1965,11,Documentary (Short Subject),0
2594,Ouverture,1965,11,Documentary (Short Subject),0
2595,Point of View,1965,11,Documentary (Short Subject),0
2596,To Be Alive!,1965,11,Documentary (Short Subject),1
2597,Yeats Country,1965,11,Documentary (Short Subject),0
2598,Cat Ballou,1965,12,Film Editing,0
2598,Cat Ballou,1965,14,Music (Scoring),0
2598,Cat Ballou,1965,15,Music (Song),0
2598,Cat Ballou,1965,22,Writing,0
2599,The Flight of the Phoenix,1965,12,Film Editing,0
2600,The Umbrellas of Cherbourg,1965,14,Music (Scoring),0
2600,The Umbrellas of Cherbourg,1965,14,Music (Scoring),0
2600,The Umbrellas of Cherbourg,1965,15,Music (Song),0
2600,The Umbrellas of Cherbourg,1965,22,Writing,0
2601,The Pleasure Seekers,1965,14,Music (Scoring),0
2602,A Thousand Clowns,1965,14,Music (Scoring),0
2602,A Thousand Clowns,1965,16,Best Picture,0
2602,A Thousand Clowns,1965,22,Writing,0
2603,The Sandpiper,1965,15,Music (Song),1
2604,What's New Pussycat?,1965,15,Music (Song),0
2605,Clay or The Origin of Species,1965,17,Short Film (Animated),0
2606,The Dot and the Line,1965,17,Short Film (Animated),1
2607,The Thieving Magpie (La Gazza Ladra),1965,17,Short Film (Animated),0
2608,The Chicken (Le Poulet),1965,18,Short Film (Live Action),1
2609,Fortress of Peace,1965,18,Short Film (Live Action),0
2610,Skaterdater,1965,18,Short Film (Live Action),0
2611,Snow,1965,18,Short Film (Live Action),0
2612,Time Piece,1965,18,Short Film (Live Action),0
2613,Shenandoah,1965,19,Sound,0
2614,Von Ryan's Express,1965,20,Sound Editing,0
2615,Thunderball,1965,21,Visual Effects,1
2616,Casanova '70,1965,22,Writing,0
2617,Those Magnificent Men in Their Flying Machines,1965,22,Writing,0
2618,The Train,1965,22,Writing,0
2619,Becket ,1964,1,Actor -- Leading Role,0
2619,Becket ,1964,1,Actor -- Leading Role,0
2619,Becket ,1964,2,Actor -- Supporting Role,0
2620,My Fair Lady ,1964,1,Actor -- Leading Role,1
2620,My Fair Lady ,1964,2,Actor -- Supporting Role,0
2620,My Fair Lady ,1964,4,Actress -- Supporting Role,0
2621,Zorba the Greek ,1964,1,Actor -- Leading Role,0
2621,Zorba the Greek ,1964,4,Actress -- Supporting Role,1
2622,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1964,1,Actor -- Leading Role,0
2623,Seven Days in May ,1964,2,Actor -- Supporting Role,0
2624,The Best Man ,1964,2,Actor -- Supporting Role,0
2625,Topkapi ,1964,2,Actor -- Supporting Role,1
2626,Mary Poppins ,1964,3,Actress -- Leading Role,1
2627,The Pumpkin Eater ,1964,3,Actress -- Leading Role,0
2628,Marriage Italian Style ,1964,3,Actress -- Leading Role,0
2629,The Unsinkable Molly Brown ,1964,3,Actress -- Leading Role,0
2630,Seance on a Wet Afternoon ,1964,3,Actress -- Leading Role,0
2631,The Chalk Garden ,1964,4,Actress -- Supporting Role,0
2632,The Night of the Iguana ,1964,4,Actress -- Supporting Role,0
2633,"Hush...Hush, Sweet Charlotte ",1964,4,Actress -- Supporting Role,0
2634,The Americanization of Emily,1964,6,Art Direction,0
2634,The Americanization of Emily,1964,7,Cinematography,0
2635,"Hush...Hush, Sweet Charlotte",1964,6,Art Direction,0
2635,"Hush...Hush, Sweet Charlotte",1964,7,Cinematography,0
2635,"Hush...Hush, Sweet Charlotte",1964,8,Costume Design,0
2635,"Hush...Hush, Sweet Charlotte",1964,12,Film Editing,0
2635,"Hush...Hush, Sweet Charlotte",1964,14,Music (Scoring),0
2635,"Hush...Hush, Sweet Charlotte",1964,15,Music (Song),0
2636,The Night of the Iguana,1964,6,Art Direction,0
2636,The Night of the Iguana,1964,7,Cinematography,0
2636,The Night of the Iguana,1964,8,Costume Design,1
2637,Seven Days in May,1964,6,Art Direction,0
2638,Zorba the Greek,1964,6,Art Direction,1
2638,Zorba the Greek,1964,7,Cinematography,1
2638,Zorba the Greek,1964,9,Directing,0
2638,Zorba the Greek,1964,16,Best Picture,0
2638,Zorba the Greek,1964,22,Writing,0
2639,Becket,1964,6,Art Direction,0
2639,Becket,1964,7,Cinematography,0
2639,Becket,1964,8,Costume Design,0
2639,Becket,1964,9,Directing,0
2639,Becket,1964,12,Film Editing,0
2639,Becket,1964,14,Music (Scoring),0
2639,Becket,1964,16,Best Picture,0
2639,Becket,1964,19,Sound,0
2639,Becket,1964,22,Writing,1
2640,Mary Poppins,1964,6,Art Direction,0
2640,Mary Poppins,1964,7,Cinematography,0
2640,Mary Poppins,1964,8,Costume Design,0
2640,Mary Poppins,1964,9,Directing,0
2640,Mary Poppins,1964,12,Film Editing,1
2640,Mary Poppins,1964,14,Music (Scoring),0
2640,Mary Poppins,1964,14,Music (Scoring),1
2640,Mary Poppins,1964,15,Music (Song),1
2640,Mary Poppins,1964,16,Best Picture,0
2640,Mary Poppins,1964,19,Sound,0
2640,Mary Poppins,1964,21,Visual Effects,1
2640,Mary Poppins,1964,22,Writing,0
2641,My Fair Lady,1964,6,Art Direction,1
2641,My Fair Lady,1964,7,Cinematography,1
2641,My Fair Lady,1964,8,Costume Design,1
2641,My Fair Lady,1964,9,Directing,1
2641,My Fair Lady,1964,12,Film Editing,0
2641,My Fair Lady,1964,14,Music (Scoring),1
2641,My Fair Lady,1964,16,Best Picture,1
2641,My Fair Lady,1964,19,Sound,1
2641,My Fair Lady,1964,22,Writing,0
2642,The Unsinkable Molly Brown,1964,6,Art Direction,0
2642,The Unsinkable Molly Brown,1964,7,Cinematography,0
2642,The Unsinkable Molly Brown,1964,8,Costume Design,0
2642,The Unsinkable Molly Brown,1964,14,Music (Scoring),0
2642,The Unsinkable Molly Brown,1964,19,Sound,0
2643,What a Way to Go!,1964,6,Art Direction,0
2643,What a Way to Go!,1964,8,Costume Design,0
2644,Fate Is the Hunter,1964,7,Cinematography,0
2645,Cheyenne Autumn,1964,7,Cinematography,0
2646,A House Is Not a Home,1964,8,Costume Design,0
2647,Kisses for My President,1964,8,Costume Design,0
2648,The Visit,1964,8,Costume Design,0
2649,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,9,Directing,0
2649,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,16,Best Picture,0
2649,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,22,Writing,0
2650,The Finest Hours,1964,10,Documentary (Feature),0
2651,Four Days in November,1964,10,Documentary (Feature),0
2652,The Human Dutch,1964,10,Documentary (Feature),0
2653,Jacques-Yves Cousteau's World without Sun,1964,10,Documentary (Feature),1
2654,"Over There, 1914-18",1964,10,Documentary (Feature),0
2655,Breaking the Habit,1964,11,Documentary (Short Subject),0
2656,Children Without,1964,11,Documentary (Short Subject),0
2657,Kenojuak,1964,11,Documentary (Short Subject),0
2658,Nine from Little Rock,1964,11,Documentary (Short Subject),1
2659,140 Days under the World,1964,11,Documentary (Short Subject),0
2660,Father Goose,1964,12,Film Editing,0
2660,Father Goose,1964,19,Sound,0
2660,Father Goose,1964,22,Writing,1
2661,7 Faces of Dr. Lao.,1964,13,Makeup,1
2662,The Fall of the Roman Empire,1964,14,Music (Scoring),0
2663,The Pink Panther,1964,14,Music (Scoring),0
2664,A Hard Day's Night,1964,14,Music (Scoring),0
2664,A Hard Day's Night,1964,22,Writing,0
2665,Robin and the 7 Hoods,1964,14,Music (Scoring),0
2665,Robin and the 7 Hoods,1964,15,Music (Song),0
2666,Dear Heart,1964,15,Music (Song),0
2667,Where Love Has Gone,1964,15,Music (Song),0
2668,Christmas Cracker,1964,17,Short Film (Animated),0
2669,How to Avoid Friendship,1964,17,Short Film (Animated),0
2670,Nudnik #2,1964,17,Short Film (Animated),0
2671,The Pink Phink,1964,17,Short Film (Animated),1
2672,Casals Conducts: 1964,1964,18,Short Film (Live Action),1
2673,Help! My Snowman's Burning Down,1964,18,Short Film (Live Action),0
2674,The Legend of Jimmy Blue Eyes,1964,18,Short Film (Live Action),0
2675,Goldfinger,1964,20,Sound Editing,1
2676,The Lively Set,1964,20,Sound Editing,0
2677,7 Faces of Dr. Lao,1964,21,Visual Effects,0
2678,"One Potato, Two Potato",1964,22,Writing,0
2679,The Organizer,1964,22,Writing,0
2680,That Man from Rio,1964,22,Writing,0
2681,Tom Jones ,1963,1,Actor -- Leading Role,0
2681,Tom Jones ,1963,2,Actor -- Supporting Role,0
2681,Tom Jones ,1963,4,Actress -- Supporting Role,0
2681,Tom Jones ,1963,4,Actress -- Supporting Role,0
2681,Tom Jones ,1963,4,Actress -- Supporting Role,0
2682,This Sporting Life ,1963,1,Actor -- Leading Role,0
2682,This Sporting Life ,1963,3,Actress -- Leading Role,0
2683,Cleopatra ,1963,1,Actor -- Leading Role,0
2684,Hud ,1963,1,Actor -- Leading Role,0
2684,Hud ,1963,2,Actor -- Supporting Role,1
2684,Hud ,1963,3,Actress -- Leading Role,1
2685,Lilies of the Field ,1963,1,Actor -- Leading Role,1
2685,Lilies of the Field ,1963,4,Actress -- Supporting Role,0
2686,Twilight of Honor ,1963,2,Actor -- Supporting Role,0
2687,"Captain Newman, M.D. ",1963,2,Actor -- Supporting Role,0
2688,The Cardinal ,1963,2,Actor -- Supporting Role,0
2689,The L-Shaped Room ,1963,3,Actress -- Leading Role,0
2690,Irma La Douce ,1963,3,Actress -- Leading Role,0
2691,Love with the Proper Stranger ,1963,3,Actress -- Leading Role,0
2692,The V.I.P.s ,1963,4,Actress -- Supporting Role,1
2693,America America,1963,6,Art Direction,1
2693,America America,1963,9,Directing,0
2693,America America,1963,16,Best Picture,0
2693,America America,1963,22,Writing,0
2694,Federico Fellini's 8-1/2,1963,6,Art Direction,0
2694,Federico Fellini's 8-1/2,1963,8,Costume Design,1
2694,Federico Fellini's 8-1/2,1963,9,Directing,0
2694,Federico Fellini's 8-1/2,1963,22,Writing,0
2695,Hud,1963,6,Art Direction,0
2695,Hud,1963,7,Cinematography,1
2695,Hud,1963,9,Directing,0
2695,Hud,1963,22,Writing,0
2696,Love with the Proper Stranger,1963,6,Art Direction,0
2696,Love with the Proper Stranger,1963,7,Cinematography,0
2696,Love with the Proper Stranger,1963,8,Costume Design,0
2696,Love with the Proper Stranger,1963,22,Writing,0
2697,Twilight of Honor,1963,6,Art Direction,0
2698,The Cardinal,1963,6,Art Direction,0
2698,The Cardinal,1963,7,Cinematography,0
2698,The Cardinal,1963,8,Costume Design,0
2698,The Cardinal,1963,9,Directing,0
2698,The Cardinal,1963,12,Film Editing,0
