movie_id,category_id,nomination_number,won
1553,9,1,0
1553,12,1,0
1553,16,1,0
1553,22,1,1
1554,2,1,0
1555,2,1,0
1555,9,1,0
1555,12,1,0
1555,14,1,1
1555,16,1,0
1555,22,1,1
1556,3,1,0
1556,22,1,0
1557,3,1,0
1557,7,1,0
1557,15,1,0
1557,22,1,0
1558,3,1,0
1558,16,1,0
1558,22,1,0
1559,3,1,0
1559,4,1,0
1559,6,1,0
1559,9,1,0
1559,22,1,0
1560,4,1,1
1560,6,1,0
1560,22,1,0
1561,6,1,0
1562,6,1,0
1562,7,1,0
1562,8,1,0
1562,14,1,0
1563,7,1,1
1563,8,1,0
1563,14,1,0
1563,19,1,0
1564,8,1,0
1565,8,1,1
1566,8,1,0
1567,10,1,0
1568,10,1,0
1569,10,1,0
1570,10,1,1
1571,10,1,0
1572,11,1,0
1573,11,1,0
1574,11,1,1
1575,11,1,0
1576,11,1,0
1577,12,1,0
1577,14,1,0
1577,19,1,0
1577,21,1,1
1578,14,1,0
1579,15,1,0
1580,15,1,1
1581,15,1,0
1582,15,1,0
1583,17,1,0
1584,17,1,0
1585,17,1,1
1586,18,1,0
1587,18,1,0
1588,18,1,0
1589,18,1,1
1590,19,1,0
1591,22,1,0
1592,1,1,0
1592,3,1,1
1592,9,1,1
1592,16,1,1
1592,22,1,1
1593,1,1,0
1593,2,1,0
1593,22,1,0
1594,1,1,1
1594,3,1,0
1594,4,1,0
1594,16,1,0
1594,22,1,0
1595,1,1,0
1596,1,1,0
1597,2,1,0
1597,3,1,0
1597,3,2,0
1597,4,1,0
1597,6,1,0
1597,7,1,0
1597,9,1,0
1597,12,1,0
1597,16,1,0
1597,19,1,0
1597,22,1,0
1598,2,1,0
1598,6,1,1
1598,8,1,1
1598,9,1,0
1598,12,1,1
1598,14,1,1
1598,16,1,0
1598,19,1,1
1598,21,1,1
1598,22,1,0
1599,2,1,0
1599,2,2,1
1599,3,1,0
1599,4,1,1
1599,7,1,0
1599,8,1,0
1599,9,1,0
1599,12,1,0
1599,14,1,0
1599,16,1,0
1599,22,1,1
1600,4,1,0
1600,6,1,0
1600,7,1,1
1600,9,1,0
1600,12,1,0
1600,14,1,0
1600,19,1,0
1600,20,1,1
1600,21,1,0
1601,4,1,0
1601,7,1,0
1602,6,1,0
1602,8,1,0
1603,6,1,0
1603,14,1,0
1603,15,1,0
1604,7,1,0
1605,8,1,0
1605,14,1,1
1606,8,1,0
1607,10,1,0
1608,10,1,0
1609,10,1,0
1610,10,1,0
1611,10,1,1
1612,11,1,0
1613,11,1,0
1614,11,1,1
1615,11,1,0
1616,11,1,0
1617,12,1,0
1618,14,1,0
1619,14,1,0
1619,15,1,0
1620,14,1,0
1620,15,1,0
1621,15,1,0
1622,15,1,1
1623,17,1,0
1624,17,1,0
1625,17,1,0
1626,17,1,1
1627,18,1,0
1628,18,1,0
1629,18,1,1
1630,18,1,0
1631,18,1,0
1632,19,1,0
1633,19,1,0
1634,22,1,0
1635,22,1,0
1636,22,1,0
1637,22,1,0
1638,1,1,0
1638,4,1,0
1638,14,1,0
1638,16,1,0
1639,1,1,0
1639,1,2,1
1639,2,1,0
1639,3,1,1
1639,4,1,1
1639,7,1,0
1639,9,1,0
1639,12,1,0
1639,16,1,0
1639,22,1,1
1640,1,1,0
1640,9,1,0
1640,22,1,0
1641,1,1,0
1641,2,1,0
1641,2,2,0
1641,3,1,0
1641,9,1,1
1641,12,1,1
1641,15,1,0
1641,16,1,1
1641,19,1,0
1641,22,1,0
1642,2,1,0
1643,2,1,1
1643,4,1,0
1643,6,1,1
1643,9,1,0
1643,12,1,0
1643,16,1,0
1643,19,1,1
1643,22,1,1
1644,3,1,0
1644,22,1,0
1645,3,1,0
1645,4,1,0
1646,3,1,0
1646,9,1,0
1647,4,1,0
1647,14,1,0
1647,22,1,0
1648,6,1,0
1648,8,1,0
1649,6,1,0
1650,6,1,0
1650,7,1,0
1650,21,1,1
1651,6,1,0
1652,7,1,1
1652,8,1,0
1652,12,1,0
1652,14,1,1
1652,16,1,0
1652,22,1,0
1653,7,1,0
1653,19,1,0
1653,21,1,1
1654,7,1,0
1654,14,1,0
1654,15,1,1
1654,19,1,0
1655,8,1,1
1655,22,1,0
1656,8,1,0
1657,8,1,0
1657,22,1,0
1658,10,1,1
1659,10,1,0
1660,10,1,0
1661,10,1,0
1662,10,1,0
1663,11,1,0
1664,11,1,0
1665,11,1,0
1666,11,1,1
1667,11,1,0
1668,12,1,0
1669,14,1,0
1670,14,1,1
1670,15,1,0
1671,14,1,0
1672,14,1,0
1673,15,1,0
1674,15,1,0
1675,17,1,0
1676,17,1,1
1677,17,1,0
1678,18,1,1
1679,18,1,0
1680,18,1,0
1681,18,1,0
1682,18,1,0
1683,19,1,0
1684,22,1,0
1685,1,1,0
1685,2,1,1
1685,6,1,0
1685,22,1,0
1686,1,1,1
1686,2,1,0
1686,3,1,1
1686,7,1,0
1686,9,1,1
1686,12,1,0
1686,14,1,0
1686,16,1,1
1686,22,1,1
1687,1,1,0
1687,2,1,0
1687,9,1,0
1687,12,1,0
1687,16,1,0
1687,22,1,1
1688,1,1,0
1689,1,1,0
1690,2,1,0
1690,7,1,0
1691,2,1,0
1691,4,1,1
1691,6,1,0
1691,22,1,0
1692,3,1,0
1693,3,1,0
1693,14,1,0
1694,3,1,0
1695,3,1,0
1696,4,1,0
1696,4,2,0
1696,9,1,0
1696,15,1,1
1696,16,1,0
1697,4,1,0
1698,4,1,0
1699,6,1,1
1699,7,1,1
1699,8,1,1
1699,9,1,0
1699,14,1,1
1699,16,1,0
1699,22,1,0
1700,6,1,0
1700,7,1,0
1700,19,1,0
1700,20,1,1
1700,21,1,1
1701,6,1,0
1701,8,1,0
1701,12,1,0
1701,22,1,0
1702,7,1,0
1702,8,1,0
1702,14,1,0
1702,15,1,0
1702,19,1,0
1703,8,1,0
1704,8,1,0
1705,9,1,0
1705,22,1,0
1706,10,1,0
1707,10,1,0
1708,10,1,0
1709,10,1,1
1710,10,1,0
1711,11,1,0
1712,11,1,1
1713,11,1,0
1714,11,1,0
1715,11,1,0
1716,12,1,1
1716,14,1,1
1716,16,1,0
1716,19,1,1
1717,12,1,0
1718,14,1,0
1719,14,1,0
1719,19,1,0
1720,14,1,0
1720,19,1,0
1721,15,1,0
1722,15,1,0
1723,15,1,0
1724,17,1,1
1725,17,1,0
1726,17,1,0
1727,17,1,0
1728,18,1,1
1729,18,1,0
1730,18,1,0
1731,18,1,0
1732,18,1,0
1733,22,1,0
1734,22,1,0
1735,22,1,0
1736,1,1,1
1736,22,1,0
1737,1,1,0
1737,4,1,1
1737,7,1,0
1737,8,1,0
1737,14,1,0
1737,22,1,0
1738,1,1,0
1738,3,1,0
1738,7,1,0
1738,9,1,0
1738,16,1,0
1738,22,1,0
1739,1,1,0
1739,3,1,0
1739,6,1,0
1739,7,1,0
1739,8,1,0
1739,9,1,0
1739,12,1,0
1739,14,1,0
1739,16,1,0
1739,19,1,0
1739,22,1,1
1740,1,1,0
1740,2,1,0
1740,2,2,1
1740,2,3,0
1740,4,1,0
1740,6,1,1
1740,8,1,0
1740,9,1,1
1740,14,1,1
1740,16,1,1
1740,22,1,1
1741,2,1,0
1741,6,1,0
1741,7,1,1
1741,12,1,1
1741,14,1,0
1741,15,1,1
1741,16,1,0
1741,19,1,0
1742,2,1,0
1743,3,1,1
1743,4,1,0
1743,22,1,0
1744,3,1,0
1745,3,1,0
1745,9,1,0
1746,4,1,0
1746,9,1,0
1746,22,1,0
1747,4,1,0
1747,12,1,0
1747,15,1,0
1748,6,1,0
1748,7,1,0
1748,12,1,0
1748,19,1,1
1748,21,1,1
1749,6,1,0
1750,8,1,0
1751,8,1,1
1751,14,1,1
1752,10,1,0
1753,10,1,0
1754,10,1,0
1755,10,1,1
1756,10,1,0
1757,11,1,0
1758,11,1,1
1759,11,1,0
1760,11,1,0
1761,11,1,0
1762,12,1,0
1763,14,1,0
1764,14,1,0
1764,15,1,0
1765,14,1,0
1766,15,1,0
1767,15,1,0
1768,16,1,0
1768,19,1,0
1768,22,1,0
1769,17,1,1
1770,17,1,0
1771,17,1,0
1772,17,1,0
1773,17,1,0
1774,18,1,0
1775,18,1,0
1776,18,1,1
1777,18,1,0
1778,18,1,0
1779,19,1,0
1779,22,1,0
1780,22,1,0
1781,1,1,0
1781,9,1,0
1782,1,1,1
1782,2,1,0
1782,22,1,0
1783,1,1,0
1783,2,1,0
1783,22,1,0
1784,1,1,0
1784,22,1,0
1785,1,1,0
1785,6,1,1
1785,7,1,0
1785,8,1,1
1785,9,1,1
1785,12,1,1
1785,14,1,1
1785,16,1,1
1785,19,1,0
1785,22,1,1
1786,2,1,0
1787,2,1,1
1787,19,1,0
1787,22,1,0
1788,2,1,0
1788,3,1,0
1788,4,1,0
1788,6,1,0
1788,7,1,0
1788,9,1,0
1788,12,1,0
1788,16,1,0
1788,19,1,1
1788,22,1,1
1789,3,1,1
1789,14,1,0
1789,15,1,0
1789,16,1,0
1789,22,1,0
1790,3,1,0
1790,14,1,0
1790,15,1,0
1791,3,1,0
1791,6,1,0
1791,7,1,0
1791,8,1,0
1791,14,1,1
1791,15,1,1
1792,3,1,0
1792,4,1,0
1793,4,1,0
1793,9,1,0
1793,12,1,0
1793,16,1,0
1793,22,1,0
1794,4,1,0
1794,4,2,1
1794,19,1,0
1794,22,1,0
1795,6,1,0
1796,6,1,0
1796,8,1,0
1796,14,1,0
1797,7,1,1
1797,8,1,0
1797,9,1,0
1797,16,1,0
1797,22,1,0
1798,7,1,0
1798,12,1,0
1799,8,1,0
1800,10,1,0
1801,10,1,0
1802,10,1,1
1803,10,1,0
1804,10,1,0
1805,11,1,0
1806,11,1,0
1807,11,1,0
1808,11,1,0
1809,11,1,1
1810,12,1,0
1811,14,1,0
1811,19,1,0
1812,14,1,0
1813,14,1,0
1814,15,1,0
1815,15,1,0
1816,17,1,1
1817,17,1,0
1818,17,1,0
1819,18,1,1
1820,18,1,0
1821,18,1,0
1822,1,1,1
1822,2,1,0
1822,2,2,0
1822,2,3,0
1822,8,1,0
1822,9,1,0
1822,12,1,0
1822,14,1,0
1822,16,1,1
1822,19,1,0
1822,22,1,1
1823,1,1,0
1823,1,2,0
1823,9,1,0
1823,14,1,0
1824,1,1,0
1825,1,1,0
1825,3,1,0
1825,16,1,0
1825,22,1,0
1826,2,1,0
1826,4,1,0
1827,2,1,1
1827,3,1,1
1827,6,1,1
1827,7,1,1
1827,9,1,1
1827,12,1,1
1827,14,1,1
1827,16,1,0
1827,19,1,1
1827,22,1,0
1828,3,1,0
1828,6,1,0
1828,8,1,0
1828,14,1,0
1828,22,1,0
1829,3,1,0
1829,6,1,0
1829,7,1,0
1829,8,1,1
1830,3,1,0
1830,9,1,0
1830,16,1,0
1830,22,1,0
1831,4,1,1
1831,7,1,0
1831,19,1,0
1832,4,1,0
1832,22,1,0
1833,4,1,0
1834,4,1,0
1834,6,1,0
1834,7,1,0
1834,8,1,0
1834,12,1,0
1834,14,1,0
1834,15,1,1
1834,19,1,0
1834,21,1,1
1835,6,1,0
1835,8,1,0
1835,22,1,0
1836,7,1,0
1837,9,1,0
1837,12,1,0
1837,16,1,0
1838,10,1,0
1839,10,1,0
1840,10,1,0
1841,10,1,1
1842,10,1,0
1843,11,1,0
1844,11,1,0
1845,11,1,0
1846,11,1,1
1847,11,1,0
1848,12,1,0
1849,14,1,0
1850,14,1,1
1851,14,1,0
1852,14,1,0
1853,15,1,0
1854,15,1,0
1855,15,1,0
1856,15,1,0
1857,17,1,1
1858,17,1,0
1859,17,1,0
1860,18,1,0
1861,18,1,1
1862,18,1,0
1863,19,1,0
1863,22,1,1
1864,22,1,0
1865,22,1,0
1866,1,1,0
1866,3,1,0
1866,9,1,0
1866,22,1,0
1867,1,1,1
1867,2,1,0
1867,7,1,0
1867,9,1,1
1867,12,1,1
1867,16,1,1
1867,19,1,0
1867,22,1,1
1868,1,1,0
1868,12,1,0
1868,15,1,0
1868,19,1,0
1869,1,1,0
1869,22,1,1
1870,1,1,0
1870,2,1,0
1870,6,1,0
1870,7,1,1
1870,9,1,0
1870,14,1,1
1870,16,1,0
1870,19,1,1
1871,2,1,0
1871,2,2,1
1871,4,1,1
1871,4,2,0
1871,7,1,0
1871,9,1,0
1871,16,1,0
1871,22,1,0
1872,2,1,0
1872,15,1,0
1873,3,1,0
1874,3,1,1
1874,22,1,0
1875,3,1,0
1875,6,1,0
1875,8,1,0
1875,14,1,0
1875,19,1,0
1876,3,1,0
1876,6,1,1
1876,7,1,0
1876,8,1,1
1876,14,1,0
1876,16,1,0
1877,4,1,0
1878,4,1,0
1879,4,1,0
1880,6,1,0
1880,12,1,0
1881,6,1,0
1881,8,1,0
1881,14,1,0
1881,15,1,0
1881,21,1,1
1882,7,1,0
1882,12,1,0
1882,14,1,1
1882,22,1,0
1883,8,1,0
1884,8,1,0
1885,9,1,0
1885,12,1,0
1885,16,1,0
1885,22,1,0
1886,10,1,0
1887,10,1,1
1888,10,1,0
1889,10,1,0
1890,10,1,0
1891,11,1,0
1892,11,1,0
1893,11,1,0
1894,11,1,1
1894,18,1,1
1895,11,1,0
1896,14,1,0
1896,15,1,1
1897,14,1,0
1898,14,1,0
1899,14,1,0
1900,14,1,0
1901,15,1,0
1902,17,1,1
1903,17,1,0
1904,17,1,0
1905,18,1,0
1906,18,1,0
1907,19,1,0
1908,21,1,0
1909,22,1,0
1910,22,1,0
1911,22,1,0
1912,1,1,0
1912,2,1,0
1912,22,1,0
1913,1,1,0
1913,3,1,0
1914,1,1,0
1914,4,1,0
1914,16,1,0
1914,22,1,0
1915,1,1,0
1915,2,1,0
1915,3,1,0
1915,9,1,0
1915,14,1,1
1915,16,1,0
1915,22,1,0
1916,1,1,1
1916,6,1,1
1916,7,1,0
1916,9,1,1
1916,12,1,1
1916,14,1,0
1916,16,1,1
1916,19,1,1
1916,21,1,0
1916,22,1,1
1917,2,1,0
1917,15,1,1
1917,22,1,0
1918,2,1,0
1919,2,1,1
1919,3,1,0
1919,7,1,1
1919,19,1,0
1920,3,1,1
1920,7,1,0
1920,9,1,0
1920,22,1,0
1921,3,1,0
1922,4,1,0
1923,4,1,1
1923,4,2,0
1923,6,1,0
1923,7,1,0
1923,8,1,0
1923,12,1,0
1923,14,1,0
1923,16,1,0
1923,19,1,0
1923,22,1,0
1924,4,1,0
1924,9,1,0
1924,12,1,0
1924,16,1,0
1924,22,1,1
1925,6,1,0
1926,6,1,0
1926,8,1,0
1926,14,1,0
1926,15,1,0
1927,6,1,0
1927,7,1,0
1927,12,1,0
1927,19,1,0
1927,21,1,1
1928,8,1,1
1928,14,1,0
1929,8,1,0
1929,14,1,0
1929,15,1,0
1930,8,1,0
1931,9,1,0
1932,10,1,0
1933,10,1,0
1934,10,1,0
1935,10,1,0
1936,10,1,1
1936,12,1,0
1936,19,1,0
1937,11,1,0
1938,11,1,1
1939,11,1,0
1940,11,1,0
1941,11,1,0
1942,14,1,0
1943,14,1,0
1944,14,1,0
1945,14,1,1
1946,15,1,0
1947,15,1,0
1948,17,1,0
1949,17,1,1
1950,17,1,0
1951,18,1,1
1952,18,1,0
1953,18,1,0
1954,22,1,0
1955,22,1,0
1956,1,1,0
1956,2,1,0
1956,3,1,0
1956,6,1,0
1956,7,1,0
1956,8,1,1
1956,14,1,0
1956,16,1,0
1956,19,1,0
1956,22,1,0
1957,1,1,0
1957,1,2,0
1957,4,1,0
1957,9,1,1
1957,12,1,0
1957,16,1,1
1957,22,1,1
1958,1,1,0
1958,14,1,0
1959,1,1,1
1959,15,1,0
1960,2,1,0
1960,14,1,0
1961,2,1,0
1961,4,1,0
1961,7,1,0
1961,22,1,0
1962,2,1,0
1962,22,1,0
1963,2,1,1
1963,3,1,0
1963,4,1,0
1963,6,1,0
1963,8,1,0
1963,9,1,0
1963,12,1,0
1963,14,1,0
1963,22,1,0
1964,3,1,0
1964,15,1,0
1965,3,1,0
1965,15,1,0
1966,3,1,1
1966,15,1,0
1967,4,1,0
1968,4,1,1
1969,6,1,0
1969,8,1,0
1969,19,1,0
1970,6,1,1
1970,7,1,0
1970,8,1,0
1970,12,1,0
1970,14,1,1
1970,16,1,0
1970,19,1,1
1971,6,1,0
1971,8,1,0
1971,14,1,0
1972,7,1,1
1972,9,1,0
1972,14,1,1
1972,15,1,1
1972,16,1,0
1972,19,1,0
1972,22,1,1
1973,7,1,0
1973,19,1,0
1973,21,1,1
1974,9,1,0
1975,9,1,0
1975,12,1,1
1975,16,1,0
1975,22,1,0
1976,10,1,1
1977,10,1,0
1978,10,1,0
1979,10,1,0
1980,10,1,0
1981,11,1,1
1982,11,1,0
1983,11,1,0
1984,11,1,0
1985,11,1,0
1985,18,1,1
1986,12,1,0
1986,14,1,0
1987,14,1,0
1987,22,1,0
1988,14,1,0
1989,17,1,1
1990,17,1,0
1991,17,1,0
1992,18,1,0
1993,18,1,0
1994,21,1,0
1995,22,1,0
1996,22,1,0
1997,1,1,0
1997,4,1,0
1998,1,1,0
1999,1,1,0
1999,2,1,0
1999,6,1,1
1999,7,1,0
1999,8,1,0
1999,9,1,1
1999,12,1,0
1999,14,1,1
1999,16,1,1
1999,19,1,1
1999,22,1,0
2000,1,1,0
2000,3,1,1
2000,8,1,0
2000,9,1,0
2000,14,1,1
2000,16,1,0
2000,22,1,1
2001,1,1,1
2002,2,1,1
2002,3,1,0
2003,2,1,0
2003,4,1,0
2003,22,1,0
2004,2,1,0
2004,6,1,0
2004,7,1,0
2004,8,1,0
2004,14,1,0
2004,15,1,0
2004,19,1,0
2005,2,1,0
2005,22,1,1
2006,3,1,0
2007,3,1,1
2007,4,1,0
2007,7,1,0
2007,12,1,0
2007,14,1,0
2007,15,1,0
2007,16,1,0
2007,19,1,0
2008,3,1,0
2008,4,1,0
2008,16,1,0
2008,22,1,0
2009,4,1,1
2009,22,1,0
2010,6,1,0
2010,14,1,0
2011,6,1,0
2011,9,1,0
2011,21,1,1
2011,22,1,0
2012,6,1,0
2013,7,1,0
2013,21,1,0
2014,7,1,1
2014,8,1,1
2014,9,1,0
2014,16,1,0
2015,8,1,0
2015,14,1,0
2016,9,1,0
2016,22,1,0
2017,10,1,0
2018,10,1,1
2019,10,1,0
2020,10,1,0
2021,10,1,0
2022,11,1,0
2023,11,1,0
2024,11,1,0
2025,11,1,0
2026,11,1,1
2027,12,1,1
2027,19,1,0
2028,12,1,0
2028,22,1,0
2029,12,1,0
2030,13,1,1
2031,14,1,0
2032,14,1,0
2032,15,1,1
2033,14,1,0
2033,19,1,0
2034,14,1,0
2035,15,1,0
2036,15,1,0
2037,17,1,0
2038,17,1,0
2039,17,1,0
2040,17,1,1
2041,18,1,0
2042,18,1,0
2043,18,1,0
2044,18,1,1
2045,22,1,0
2046,1,1,0
2046,2,1,0
2046,2,2,0
2046,3,1,0
2046,4,1,1
2046,7,1,1
2046,8,1,0
2046,9,1,0
2046,16,1,0
2046,22,1,0
2047,1,1,0
2047,3,1,0
2047,4,1,0
2047,7,1,0
2047,9,1,1
2047,16,1,0
2047,22,1,0
2048,1,1,0
2048,2,1,1
2048,14,1,0
2048,22,1,0
2049,1,1,1
2049,9,1,0
2049,12,1,1
2049,16,1,1
2049,19,1,1
2049,20,1,0
2049,22,1,1
2050,1,1,0
2050,2,1,0
2050,3,1,1
2050,4,1,0
2050,6,1,0
2050,9,1,0
2050,12,1,0
2050,14,1,0
2050,16,1,0
2050,22,1,1
2051,2,1,0
2051,12,1,0
2051,19,1,0
2051,20,1,1
2052,3,1,0
2053,3,1,0
2054,4,1,0
2054,6,1,0
2054,8,1,0
2054,14,1,0
2054,14,2,1
2054,15,1,0
2054,19,1,0
2055,4,1,0
2056,6,1,1
2056,7,1,0
2056,8,1,1
2056,14,1,1
2056,19,1,0
2057,6,1,0
2057,7,1,0
2057,12,1,0
2057,14,1,0
2057,14,2,0
2057,15,1,1
2057,16,1,0
2057,19,1,0
2057,21,1,1
2058,6,1,0
2058,8,1,0
2059,7,1,0
2059,9,1,0
2059,14,1,0
2059,22,1,0
2060,8,1,0
2061,10,1,1
2062,10,1,0
2063,10,1,0
2064,10,1,0
2065,10,1,0
2066,11,1,0
2067,11,1,0
2067,18,1,1
2068,11,1,1
2069,11,1,0
2070,11,1,0
2071,12,1,0
2072,14,1,0
2073,14,1,0
2074,15,1,0
2075,15,1,0
2076,15,1,0
2077,17,1,1
2078,17,1,0
2079,17,1,0
2080,18,1,0
2081,18,1,0
2082,18,1,0
2083,21,1,0
2084,22,1,0
2085,22,1,0
2086,22,1,0
2087,22,1,0
2088,1,1,0
2088,12,1,0
2088,16,1,0
2088,22,1,0
2089,1,1,0
2089,2,1,0
2089,3,1,1
2089,4,1,1
2089,6,1,1
2089,7,1,1
2089,8,1,1
2089,9,1,0
2089,12,1,0
2089,14,1,0
2089,16,1,0
2089,19,1,0
2089,22,1,0
2090,1,1,0
2090,4,1,0
2090,15,1,0
2090,16,1,0
2090,22,1,0
2091,1,1,0
2091,2,1,0
2091,6,1,0
2091,7,1,0
2091,12,1,0
2091,14,1,0
2091,16,1,0
2091,19,1,0
2092,1,1,1
2092,2,1,0
2092,4,1,0
2092,7,1,1
2092,8,1,1
2092,9,1,1
2092,16,1,1
2092,22,1,1
2093,2,1,0
2093,3,1,0
2093,7,1,0
2093,15,1,0
2094,2,1,1
2094,6,1,0
2094,7,1,0
2094,22,1,0
2095,3,1,0
2095,9,1,0
2095,22,1,1
2096,3,1,0
2097,3,1,0
2097,8,1,0
2098,4,1,0
2098,7,1,0
2098,8,1,0
2098,14,1,0
2098,15,1,0
2098,19,1,0
2098,21,1,0
2099,4,1,0
2100,6,1,0
2100,8,1,0
2100,14,1,0
2101,6,1,0
2101,7,1,0
2102,6,1,0
2102,8,1,0
2103,6,1,1
2103,7,1,0
2103,12,1,0
2103,20,1,0
2103,21,1,1
2104,6,1,0
2104,8,1,0
2104,19,1,0
2105,6,1,0
2105,8,1,0
2106,6,1,0
2106,8,1,0
2107,7,1,0
2108,7,1,0
2108,9,1,0
2108,22,1,0
2109,8,1,0
2110,9,1,0
2110,22,1,0
2111,10,1,0
2112,10,1,0
2113,10,1,0
2114,10,1,0
2115,10,1,1
2116,11,1,0
2117,11,1,0
2118,11,1,0
2119,11,1,0
2120,11,1,1
2121,12,1,1
2121,19,1,1
2121,20,1,1
2122,14,1,0
2123,14,1,1
2123,15,1,1
2124,14,1,1
2125,14,1,0
2126,14,1,0
2127,14,1,0
2128,15,1,0
2129,17,1,0
2130,17,1,1
2131,17,1,0
2132,18,1,0
2133,18,1,1
2134,18,1,0
2135,22,1,0
2136,22,1,0
2137,1,1,0
2137,6,1,0
2138,1,1,1
2138,12,1,0
2138,14,1,0
2138,15,1,0
2138,22,1,0
2139,1,1,0
2139,2,1,0
2139,4,1,0
2139,4,2,0
2140,1,1,0
2141,1,1,0
2141,2,1,0
2141,3,1,0
2141,6,1,1
2141,7,1,1
2141,8,1,0
2141,16,1,0
2141,22,1,0
2142,2,1,1
2142,14,1,0
2142,16,1,0
2142,22,1,0
2143,2,1,0
2143,12,1,0
2144,2,1,0
2144,6,1,1
2144,7,1,1
2144,8,1,1
2144,9,1,0
2144,12,1,0
2144,14,1,1
2144,16,1,0
2144,19,1,0
2144,22,1,1
2145,3,1,0
2145,4,1,0
2145,6,1,0
2145,7,1,0
2145,8,1,0
2145,9,1,1
2145,12,1,1
2145,14,1,1
2145,16,1,1
2145,19,1,1
2146,3,1,1
2146,8,1,1
2146,9,1,0
2146,16,1,0
2146,22,1,1
2147,3,1,0
2147,9,1,0
2147,22,1,0
2148,3,1,0
2148,4,1,1
2148,6,1,0
2148,7,1,0
2148,14,1,0
2149,4,1,0
2149,6,1,0
2149,8,1,0
2150,6,1,0
2150,7,1,0
2151,6,1,0
2151,8,1,0
2152,6,1,0
2152,7,1,0
2152,8,1,0
2152,14,1,0
2152,19,1,0
2153,6,1,0
2153,7,1,0
2153,8,1,0
2153,14,1,0
2153,21,1,0
2154,7,1,0
2155,7,1,0
2155,8,1,0
2156,7,1,0
2156,12,1,0
2156,15,1,0
2156,19,1,0
2156,20,1,1
2157,8,1,0
2158,9,1,0
2159,10,1,0
2160,10,1,1
2161,10,1,0
2162,10,1,0
2163,10,1,0
2164,11,1,0
2165,11,1,0
2166,11,1,0
2167,11,1,1
2168,11,1,0
2169,14,1,0
2169,14,2,0
2169,15,1,0
2169,22,1,0
2170,14,1,0
2171,15,1,1
2172,15,1,0
2173,17,1,0
2174,17,1,1
2175,17,1,0
2176,18,1,1
2177,18,1,0
2178,18,1,0
2179,18,1,0
2180,18,1,0
2181,19,1,0
2182,20,1,0
2183,21,1,1
2184,22,1,0
2185,22,1,0
2186,22,1,0
2187,1,1,0
2187,1,2,0
2187,2,1,0
2187,6,1,0
2187,7,1,0
2187,8,1,0
2187,9,1,0
2187,12,1,0
2187,14,1,0
2187,16,1,0
2187,19,1,0
2187,22,1,1
2188,1,1,1
2188,2,1,0
2188,4,1,0
2188,6,1,1
2188,7,1,1
2188,8,1,1
2188,9,1,1
2188,12,1,0
2188,14,1,1
2188,16,1,1
2188,19,1,1
2188,22,1,0
2189,1,1,0
2189,4,1,1
2189,6,1,1
2189,7,1,1
2189,9,1,0
2189,16,1,0
2189,22,1,0
2190,1,1,0
2190,9,1,0
2190,16,1,0
2190,22,1,0
2191,2,1,0
2191,6,1,0
2192,2,1,0
2193,2,1,1
2194,3,1,1
2194,6,1,0
2194,7,1,0
2194,8,1,0
2194,9,1,0
2194,12,1,1
2194,14,1,1
2194,14,2,0
2194,15,1,1
2194,16,1,0
2194,19,1,0
2194,21,1,1
2194,22,1,0
2195,3,1,0
2196,3,1,0
2197,3,1,0
2197,6,1,0
2197,7,1,0
2197,8,1,0
2197,14,1,0
2197,19,1,0
2198,3,1,0
2199,4,1,0
2200,4,1,0
2200,6,1,0
2200,7,1,0
2200,8,1,1
2201,4,1,0
2201,6,1,0
2201,7,1,0
2201,8,1,0
2201,12,1,0
2201,14,1,0
2201,15,1,0
2202,6,1,0
2202,7,1,0
2203,6,1,0
2203,8,1,0
2204,7,1,0
2205,7,1,0
2206,8,1,0
2207,8,1,0
2208,8,1,0
2209,10,1,0
2210,10,1,0
2211,10,1,0
2212,10,1,1
2213,10,1,0
2214,11,1,0
2215,11,1,0
2216,11,1,0
2217,11,1,1
2218,11,1,0
2219,12,1,0
2219,19,1,0
2219,22,1,1
2220,13,1,1
2221,14,1,0
2222,14,1,0
2223,14,1,0
2223,22,1,0
2224,14,1,0
2224,15,1,0
2225,15,1,0
2226,15,1,0
2227,17,1,0
2228,17,1,0
2229,17,1,0
2230,17,1,1
2231,18,1,1
2232,18,1,0
2233,18,1,0
2234,20,1,1
2235,20,1,0
2236,21,1,0
2237,22,1,0
2238,22,1,0
2239,22,1,0
2240,1,1,0
2240,2,1,0
2240,4,1,0
2240,4,2,0
2240,4,3,0
2240,6,1,0
2240,9,1,1
2240,14,1,1
2240,16,1,1
2240,22,1,1
2241,1,1,0
2241,3,1,0
2242,1,1,0
2242,6,1,1
2242,7,1,1
2242,8,1,1
2242,12,1,0
2242,14,1,0
2242,16,1,0
2242,19,1,0
2242,21,1,1
2243,1,1,0
2243,2,1,1
2243,3,1,1
2243,6,1,0
2243,7,1,1
2243,9,1,0
2243,22,1,0
2244,1,1,1
2244,4,1,0
2244,7,1,0
2244,16,1,0
2244,22,1,0
2245,2,1,0
2245,6,1,0
2246,2,1,0
2246,19,1,0
2246,22,1,0
2247,2,1,0
2247,6,1,0
2247,7,1,0
2247,8,1,0
2247,9,1,0
2247,12,1,0
2248,3,1,0
2249,3,1,0
2249,7,1,0
2249,14,1,1
2250,3,1,0
2250,6,1,0
2250,7,1,0
2250,8,1,0
2250,22,1,0
2251,4,1,1
